Regions1,Regions2,p_value,FoldChange,r
rh_cuneus_volume,rh_caudalmiddlefrontal_volume,1.7048911733227858e-10,-1.094622293490936,0.22204797040332316
rh_entorhinal_volume,rh_caudalmiddlefrontal_volume,0.04499371271927548,-2.777672657347082,0.07050325455567692
rh_fusiform_volume,rh_caudalmiddlefrontal_volume,1.974173289440764e-09,2.8543684843013626,0.20893649947456183
rh_inferiorparietal_volume,rh_caudalmiddlefrontal_volume,1.325546908326536e-28,6.795705845747786,0.37623988270814934
rh_inferiortemporal_volume,rh_caudalmiddlefrontal_volume,3.1507282970013796e-08,1.2175864078353442,0.1929914082833443
rh_isthmuscingulate_volume,rh_caudalmiddlefrontal_volume,1.131157057199929e-11,0.7056034895675529,0.2356739614563954
rh_lateraloccipital_volume,rh_caudalmiddlefrontal_volume,1.906154085070669e-12,-8.811257965852597,0.24417573367983422
rh_lateralorbitofrontal_volume,rh_caudalmiddlefrontal_volume,3.960288572518499e-21,2.0773285715291605,0.32322598668743013
rh_lingual_volume,rh_caudalmiddlefrontal_volume,1.9258641729046655e-12,-0.8083420839669828,0.24412754137654108
rh_medialorbitofrontal_volume,rh_caudalmiddlefrontal_volume,1.8937426195935845e-12,0.61601544497686,0.24420633142220124
rh_middletemporal_volume,rh_caudalmiddlefrontal_volume,1.2282335149128642e-17,0.042402615853230866,0.2943798187953983
rh_parahippocampal_volume,rh_caudalmiddlefrontal_volume,3.7253573789143248e-06,-6.752554364789485,0.1618236261921906
rh_paracentral_volume,rh_caudalmiddlefrontal_volume,1.8007947574282166e-14,5.222733903154356,0.2650324040495456
rh_parsopercularis_volume,rh_caudalmiddlefrontal_volume,5.59673245712286e-27,-3.8392337965401166,0.3655368804702389
rh_parsorbitalis_volume,rh_caudalmiddlefrontal_volume,0.0007742159817875916,3.3679527190673704,0.11796589587222603
rh_parstriangularis_volume,rh_caudalmiddlefrontal_volume,0.25034375587272684,0.849329608967799,0.04046080016689218
rh_pericalcarine_volume,rh_caudalmiddlefrontal_volume,1.5833474266720605e-06,0.5465370658584575,0.16783465739947986
rh_postcentral_volume,rh_caudalmiddlefrontal_volume,2.3108659447056692e-34,-3.6038624680176,0.4112512128864825
rh_posteriorcingulate_volume,rh_caudalmiddlefrontal_volume,2.3396209111715737e-11,1.4611336551304301,0.23210751829131054
rh_precentral_volume,rh_caudalmiddlefrontal_volume,8.397421988541409e-53,1.471080762223839,0.5017469930102935
rh_precuneus_volume,rh_caudalmiddlefrontal_volume,8.994359328450422e-26,4.374541618545132,0.3573264290342709
rh_rostralanteriorcingulate_volume,rh_caudalmiddlefrontal_volume,2.7572760063180644e-09,-1.8538529662238499,0.2070806180807402
rh_rostralmiddlefrontal_volume,rh_caudalmiddlefrontal_volume,1.514758674737117e-21,3.6574895589571055,0.3264718078296977
rh_superiorfrontal_volume,rh_caudalmiddlefrontal_volume,8.750062240403721e-24,9.978871948668372,0.343243008139816
rh_superiorparietal_volume,rh_caudalmiddlefrontal_volume,3.07845278466826e-13,0.8568723455262979,0.2525587779802127
rh_superiortemporal_volume,rh_caudalmiddlefrontal_volume,5.483002860971008e-13,-12.899179077883554,0.24993807900453702
rh_supramarginal_volume,rh_caudalmiddlefrontal_volume,2.497104708657027e-07,-3.5901145457184525,0.18013586296038883
rh_transversetemporal_volume,rh_caudalmiddlefrontal_volume,2.952237444615184e-10,-2.2357824284946908,0.21918036808479485
rh_insula_volume,rh_caudalmiddlefrontal_volume,8.95748888159791e-10,-4.846711312024325,0.2132593552645488
lh_caudalanteriorcingulate_volume,rh_caudalmiddlefrontal_volume,3.07031155496563e-13,-1.3989553315990524,0.25257073186609047
lh_caudalmiddlefrontal_volume,rh_caudalmiddlefrontal_volume,1.2698745564985463e-68,-1.797187182701768,0.5622729072951106
lh_cuneus_volume,rh_caudalmiddlefrontal_volume,0.00010953559624675233,-4.732080629669099,0.1355880793794342
lh_entorhinal_volume,rh_caudalmiddlefrontal_volume,0.003090639142980906,0.6061056246153443,0.10389701794212146
lh_fusiform_volume,rh_caudalmiddlefrontal_volume,5.6396733890640476e-11,-5.9749310368846515,0.227709592029531
lh_inferiorparietal_volume,rh_caudalmiddlefrontal_volume,5.3839136352796075e-15,-5.863969319502545,0.27014378213628376
lh_inferiortemporal_volume,rh_caudalmiddlefrontal_volume,3.167164283768915e-08,1.108090157403558,0.19296018485617006
lh_isthmuscingulate_volume,rh_caudalmiddlefrontal_volume,0.0102900654132415,0.020585340845645856,0.09016876602317209
lh_lateraloccipital_volume,rh_caudalmiddlefrontal_volume,2.74171228589271e-13,-6.382502107249988,0.25308113710802244
lh_lateralorbitofrontal_volume,rh_caudalmiddlefrontal_volume,7.133164577662478e-27,2.2775916513114804,0.3648291390703084
lh_lingual_volume,rh_caudalmiddlefrontal_volume,1.3988890032316159e-11,-4.026997920134842,0.23463747348561187
lh_medialorbitofrontal_volume,rh_caudalmiddlefrontal_volume,1.0303957515117201e-12,-3.8441407494192625,0.2470388924780824
lh_middletemporal_volume,rh_caudalmiddlefrontal_volume,1.8054350852967938e-11,8.874973931647357,0.23338617338784867
lh_parahippocampal_volume,rh_caudalmiddlefrontal_volume,4.8039202401702076e-08,-4.813385501623138,0.19044325731709905
lh_paracentral_volume,rh_caudalmiddlefrontal_volume,1.1621678819929438e-19,3.7528808490647205,0.31148798145528606
lh_parsopercularis_volume,rh_caudalmiddlefrontal_volume,6.698390723011134e-20,-1.3861474420619861,0.31343799810131584
lh_parsorbitalis_volume,rh_caudalmiddlefrontal_volume,0.0005712612108678155,0.9861421342537302,0.12085903717606888
lh_parstriangularis_volume,rh_caudalmiddlefrontal_volume,2.7289697136157062e-09,0.4613946381391516,0.20713819910957607
lh_pericalcarine_volume,rh_caudalmiddlefrontal_volume,0.00118797744265633,1.1982712112746126,0.11377951457501348
lh_postcentral_volume,rh_caudalmiddlefrontal_volume,4.793307851833633e-30,2.279072200259563,0.3854092626131829
lh_posteriorcingulate_volume,rh_caudalmiddlefrontal_volume,4.4712786069748534e-21,1.172900922593497,0.3228133057387584
lh_precentral_volume,rh_caudalmiddlefrontal_volume,1.2578915683079368e-44,-0.7277253080211976,0.46493095157782727
lh_precuneus_volume,rh_caudalmiddlefrontal_volume,1.2393640307790426e-20,6.200222418234637,0.3193209382564295
lh_rostralanteriorcingulate_volume,rh_caudalmiddlefrontal_volume,4.320766249474324e-09,-4.706499589658385,0.20455781699522213
lh_rostralmiddlefrontal_volume,rh_caudalmiddlefrontal_volume,4.029490636877699e-33,4.696725548575644,0.4040500399152256
lh_superiorfrontal_volume,rh_caudalmiddlefrontal_volume,1.5836024048701198e-39,11.454676262010818,0.43945944964931327
lh_superiorparietal_volume,rh_caudalmiddlefrontal_volume,1.3176481763423222e-18,5.397552269330261,0.3027164480864358
lh_superiortemporal_volume,rh_caudalmiddlefrontal_volume,3.704185053697941e-13,-13.896051235030866,0.25172194878615295
lh_supramarginal_volume,rh_caudalmiddlefrontal_volume,2.8026056342856435e-14,12.255462213603225,0.2631320190732923
lh_transversetemporal_volume,rh_caudalmiddlefrontal_volume,6.220595190194923e-06,-2.8464017735693377,0.15811485362473543
lh_insula_volume,rh_caudalmiddlefrontal_volume,8.199054291035718e-06,-6.681656142082906,0.15608178512171872
Left-Cerebellum-White-Matter,rh_caudalmiddlefrontal_volume,0.073770501675963,-3.0234205622115864,0.0628989325569588
Left-Cerebellum-Cortex,rh_caudalmiddlefrontal_volume,1.419640578824797e-05,-69.24862470493562,0.1519622494067782
Left-Thalamus-Proper,rh_caudalmiddlefrontal_volume,0.013802888449411962,2.0968598373041973,0.0865430511472926
Left-Caudate,rh_caudalmiddlefrontal_volume,3.1779140776541998e-06,3.3060052014268138,0.16295663778543423
Left-Putamen,rh_caudalmiddlefrontal_volume,8.396636095334788e-09,4.024084774326549,0.20076616879057807
Left-Pallidum,rh_caudalmiddlefrontal_volume,0.00016569819197804583,1.0082686751443655,0.1320393347954481
Brain-Stem,rh_caudalmiddlefrontal_volume,0.6400802837697993,-21.23430502140487,0.016463810113155525
Left-Hippocampus,rh_caudalmiddlefrontal_volume,2.7993833985363764e-06,-5.5743310125751195,0.16385524131129608
Left-Amygdala,rh_caudalmiddlefrontal_volume,2.2877851305837737e-07,-0.23011740921174256,0.1806982260119538
Left-Accumbens-area,rh_caudalmiddlefrontal_volume,3.358548669543556e-07,0.7638959943493702,0.17821889575754282
Left-VentralDC,rh_caudalmiddlefrontal_volume,3.738864613035673e-05,-0.454726062724565,0.1444214689973202
