Feature,log2FC,p_value,student T-test
PC.36.6...A.%mol,,4.4519536085566867e-05,-4.105331261369627
PC.38.2.%mol,,0.10759798822531717,-1.6108907482522246
PC.38.5...B.%mol,,0.12063703066835306,-1.5537605734977344
PC.38.6...A.%mol,,0.0025688924841941016,-3.024641695859003
PC.39.5..A.%mol,,0.21497201128314672,1.2409932781584339
PC.39.5..B.%mol,,0.2564607563871092,1.1356079945541744
PC.40.7...A.%mol,,0.23570202200386325,-1.1866904493977453
PC.40.8.%mol,,0.007506144421644963,-2.680336062217773
PC.44.12.%mol,,0.010844543254683607,-2.5536454257016703
PC.O.16.0.16.0.%mol,,0.633293251265586,0.47727980149403226
PC.O.16.0.20.4.%mol,,0.03429204724697438,-2.120251560400155
PC.O.16.0.22.6.%mol,,0.00010930417189439925,-3.8883450940864455
PC.O.18.0.18.1.%mol,,0.00017700007195091302,3.7674880940924216
PC.O.18.0.18.2.%mol,,0.00188294168775168,3.118486061750181
PC.O.18.0.20.4.%mol,,0.009139117027389586,2.6131707588192623
PC.O.18.0.22.6.%mol,,0.7740835299382518,0.2871347105224451
PC.O.18.1.18.1.%mol,,0.46464111353188775,-0.731576857271802
PC.O.18.1.18.2.%mol,,0.4581117424635557,-0.7423193818042704
PC.O.32.1.%mol,,0.00029273748714048116,-3.6376831340532263
PC.O.32.2.%mol,,0.0056260468319367825,-2.7763331295866913
PC.O.34.1.%mol,,0.46438019727987,-0.7320045081459556
PC.O.34.2.%mol,,0.2488554848702399,-1.1539739098796358
PC.O.34.4.%mol,,7.521859449265519e-05,-3.9798713884336494
PC.O.35.4.%mol,,0.0009904714097766472,-3.305450879918202
PC.O.36.0.%mol,,8.093453765510255e-05,3.9620784218710776
PC.O.36.5.%mol,,4.284662674265261e-08,-5.532248353424638
PC.O.38.5.%mol,,0.12094980198117558,-1.552451158601136
PC.O.40.5.%mol,,0.014018986049034385,2.4621894631215517
PC.P.15.0.20.4...A.%mol,,0.16698224601346529,-1.3832234748501713
PC.P.15.0.20.4...B.%mol,,0.01439579266256617,-2.4525885032014623
PC.P.16.0.14.0.%mol,,0.9179626440933344,-0.10303294625547986
PC.P.16.0.16.0.%mol,,0.39745099364433967,0.8466364152966155
PC.P.16.0.16.1.%mol,,0.7597135666143482,-0.3059614921810364
PC.P.16.0.18.0.%mol,,0.1319052842211503,1.5081720878879668
PC.P.16.0.18.1.%mol,,0.6885422092179323,-0.4009796072460687
PC.P.16.0.18.2.%mol,,0.08254297382179514,-1.738298525241461
PC.P.16.0.18.3.%mol,,0.4947148064529966,-0.683142155928725
PC.P.16.0.20.4.%mol,,0.02102392888729908,-2.3121240146538287
PC.P.16.0.20.5.%mol,,9.447378367272771e-08,-5.386613479044303
PC.P.16.0.22.6.%mol,,4.5638700679683885e-07,-5.0857705929451695
PC.P.17.0.20.4...A.%mol,,0.1907898130349025,-1.309355707296115
PC.P.17.0.20.4...B.%mol,,0.006953060700561002,-2.706089165252026
PC.P.18.0.18.2.%mol,,0.17322244117324426,1.363138318816712
PC.P.18.0.22.5.%mol,,0.9304710574996902,-0.08727966626833746
PC.P.18.0.22.6.%mol,,0.0018339326845621187,-3.1263450817095526
PC.P.18.1.18.1.%mol,,0.44684199588925066,0.7610658663205153
PC.P.18.1.22.6.%mol,,0.01309259563329797,-2.4868015032834436
PC.P.20.0.20.4.%mol,,0.043406536445169355,2.0229879442365495
PC.P.35.2..A.%mol,,0.9209542473637571,0.09926309435693263
PC.P.35.2..B.%mol,,0.6051967940887015,-0.5171465678038777
LPC.14.0...SN1.%mol,,0.3064461950994746,1.0233617257836847
LPC.14.0...SN2.%mol,,0.9276156422901445,0.09087376738322175
LPC.15.MHDA...SN1...104_SN1.%mol,,0.010587002715583034,2.5620737707805814
LPC.15.MHDA...SN1....LPC.17.0...SN2.%mol,,0.021494807943307534,2.3037035805158648
LPC.15.MHDA...SN2.%mol,,0.0016649381622781637,3.1550142350286037
LPC.15.0...SN1.%mol,,0.008468441282896925,2.639340088157946
LPC.15.0...SN2.%mol,,0.00859629552763031,2.634211481147014
LPC.16.0...SN1.%mol,,0.028056352240753403,2.2005025987771214
LPC.16.0...SN2.%mol,,0.025799245856816096,2.2333863414917547
